PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","412.29","0.37","367.31","388.99","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8052","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","384.32","0.35","342.39","323.29","","","","","","","2026-04-02 10:06:27","Ready","","Free Hold","No","3","3 B/R","2","8271","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","442.8","0.4","394.49","388.99","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8150","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","390.63","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8008","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.99","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","4 B/R","2","8606","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","549.9","0.7","472.71","390.25","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","4 B/R","2","8609","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","420.55","0.53","361.52","387","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8515","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","390.25","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","4 B/R","2","8616","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","316.76","0.29","282.2","329.1","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8253","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","329.1","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8096","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","315.73","0.29","281.29","329.1","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8254","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.98","0.28","270.82","323.29","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8239","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","307.99","0.39","264.76","323.29","","","","","","","2026-04-02 10:08:53","Ready","","Free Hold","No","3","3 B/R","2","8654","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","414.68","0.38","369.44","390.63","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8067","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","409.58","0.52","352.09","390.25","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","4 B/R","2","8533","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","390.25","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","4 B/R","2","8617","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","325.73","0.41","280.01","328.58","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","3 B/R","2","8581","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","388.99","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8191","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","900.97","","","779.01","","","","","","","2026-01-28 10:39:27","Ready","","Free Hold","No","3","5 B/R","2","3092","0","Residential","","","","Al Khawaneej First","Deira"
"Villa","568.7","0.96","543.94","443.22","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","4 B/R","2","7623","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","563.57","0.95","539.03","525.01","","","","","","","2026-01-27 07:50:12","Ready","","Free Hold","No","3","5 B/R","3","7586","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","572.73","0.97","547.79","525.01","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","5 B/R","3","7606","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","575.91","0.97","550.83","443.22","","","","","","","2026-01-27 07:50:14","Ready","","Free Hold","No","3","4 B/R","2","7643","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","576","0.97","550.92","443.22","","","","","","","2026-01-27 07:50:14","Ready","","Free Hold","No","3","4 B/R","2","7653","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","474.3","","","596.22","","","","","","","2026-02-26 02:15:30","Ready","","Free Hold","No","3","5 B/R","2","2438","0","","","","","Nad Al Shiba First","Dubai"
"Villa","576.71","0.97","551.6","443.22","","","","","","","2026-01-27 07:50:14","Ready","","Free Hold","No","3","4 B/R","2","7592","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","755.59","","","875.87","","","","","","","2026-02-13 08:06:15","Ready","","Free Hold","No","3","5 B/R","2","4177","0","Commercial","","","","Al Thanyah Fifth","Dubai"
"Villa","2961.88","","","1486.45","","","","","","","2026-05-09 14:16:01","Ready","","Free Hold","No","2","6 B/R","6","295","0","Commercial","","4000","Emirates Hills","Al Thanayah Fourth","Dubai"
"Villa","1957.27","","","1121.4","","","","","","","2026-03-24 07:18:13","Ready","","Free Hold","No","2","6 B/R","2","288","0","Commercial","","4000","Emirates Hills","Al Thanayah Fourth","Dubai"
"Villa","156","10.07","2.22","274.82","","","","","","","2026-04-27 12:44:20","Ready","","Free Hold","No","4","4 B/R","2","2082","0","Commercial","","","","Al Barsha South Fourth","Dubai"
"Villa","148.75","6.68","7.67","299.53","","","","","","","2026-02-11 09:53:10","Off-Plan","","Free Hold","No","4","3 B/R","2","271","0","Commercial","","4391","SOL TERRA CASA I","Al Barsha South Fourth","Dubai"
"Villa","148.75","6.68","7.67","299.54","","","","","","","2026-02-11 09:53:10","Off-Plan","","Free Hold","No","4","3 B/R","2","271","0","Commercial","","4391","SOL TERRA CASA I","Al Barsha South Fourth","Dubai"
"Villa","156","10.07","2.22","274.82","","","","","","","2026-04-27 12:44:20","Ready","","Free Hold","No","4","4 B/R","2","2082","0","Commercial","","","","Al Barsha South Fourth","Dubai"
"Villa","238","0.05","296.84","257.13","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","3 B/R","2","14499","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","252.51","0.06","314.93","277.15","","","","","","","2026-04-09 14:26:50","Ready","","Free Hold","No","2","4 B/R","2","13265","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","240.8","","","266.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14221","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","358.7","0.08","447.38","294.66","","","","","","","2026-04-09 14:33:21","Ready","","Free Hold","No","2","4 B/R","2","13942","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","337.37","0.08","420.77","294.68","","","","","","","2026-04-09 14:26:45","Ready","","Free Hold","No","2","4 B/R","2","13147","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","359.01","0.08","447.76","294.68","","","","","","","2026-04-09 14:29:49","Ready","","Free Hold","No","2","4 B/R","2","14570","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","238","","","266.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14240","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","681.99","0.16","850.59","453.49","","","","","","","2026-04-09 14:35:13","Ready","","Free Hold","No","2","5 B/R","3","9552","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","636.9","0.15","794.35","428.88","","","","","","","2026-04-09 14:35:15","Ready","","Free Hold","No","2","4 B/R","3","9570","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","241.12","0.06","300.73","257.78","","","","","","","2026-04-09 14:26:45","Ready","","Free Hold","No","2","3 B/R","2","13136","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","336.8","0.08","420.06","294.53","","","","","","","2026-04-09 14:29:48","Ready","","Free Hold","No","2","4 B/R","2","14524","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","452.36","","","314.51","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14248","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","242.27","0.06","302.16","257.79","","","","","","","2026-04-09 14:26:48","Ready","","Free Hold","No","2","3 B/R","2","13237","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","630","0.14","785.74","398.69","","","","","","","2026-04-09 14:35:14","Ready","","Free Hold","No","2","4 B/R","3","9599","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","337.64","0.08","421.11","294.66","","","","","","","2026-04-09 14:26:46","Ready","","Free Hold","No","2","4 B/R","2","13168","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","240.65","0.06","300.14","257.59","","","","","","","2026-04-09 14:26:46","Ready","","Free Hold","No","2","3 B/R","2","13179","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","240.56","0.06","300.03","257.71","","","","","","","2026-04-09 14:26:44","Ready","","Free Hold","No","2","3 B/R","2","13126","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","336","0.08","419.06","302.69","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","4 B/R","2","14505","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","238.02","0.05","296.86","257.7","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","3 B/R","2","14494","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","242.26","0.06","302.15","257.13","","","","","","","2026-04-09 14:33:22","Ready","","Free Hold","No","2","3 B/R","2","13962","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","351.21","0.08","438.03","294.66","","","","","","","2026-04-09 14:26:46","Ready","","Free Hold","No","2","4 B/R","2","13175","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","600","","","549.61","","","","","","","2026-05-02 18:57:44","Ready","","Free Hold","No","2","5 B/R","2","1959","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","240.55","0.06","300.02","257.78","","","","","","","2026-04-09 14:26:43","Ready","","Free Hold","No","2","3 B/R","2","13084","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","343.75","0.08","428.73","302.69","","","","","","","2026-04-09 14:26:50","Ready","","Free Hold","No","2","4 B/R","2","13271","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","855.47","0.2","1066.95","439.3","","","","","","","2026-04-09 14:35:12","Ready","","Free Hold","No","2","5 B/R","3","9527","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","355.92","0.08","443.91","294.66","","","","","","","2026-04-09 14:33:19","Ready","","Free Hold","No","2","4 B/R","2","13885","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","641.08","0.15","799.56","398.69","","","","","","","2026-04-09 14:35:10","Ready","","Free Hold","No","2","4 B/R","3","9520","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","356.55","0.08","444.69","294.53","","","","","","","2026-04-09 14:26:45","Ready","","Free Hold","No","2","4 B/R","2","13135","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","266.97","","","271.81","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","15319","","Commercial","","","","Jabal Ali First","Dubai"
"Villa","364.93","0.08","455.15","294.68","","","","","","","2026-04-09 14:29:50","Ready","","Free Hold","No","2","4 B/R","2","14573","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","844.68","0.19","1053.5","448.02","","","","","","","2026-04-09 14:35:10","Ready","","Free Hold","No","2","5 B/R","3","9448","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","693.3","0.16","864.69","443.81","","","","","","","2026-04-09 14:35:11","Ready","","Free Hold","No","2","5 B/R","3","9466","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.59","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","3 B/R","2","14488","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","637.2","0.15","794.72","398.69","","","","","","","2026-04-09 14:35:16","Ready","","Free Hold","No","2","4 B/R","3","9231","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.21","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","3 B/R","2","14497","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","239.12","0.06","298.23","257.51","","","","","","","2026-04-09 14:26:46","Ready","","Free Hold","No","2","3 B/R","2","13165","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","640","0.15","798.22","405","","","","","","","2026-04-09 14:35:10","Ready","","Free Hold","No","2","4 B/R","3","9439","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","","","272.87","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14232","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","390.04","0.09","486.46","302.69","","","","","","","2026-04-09 14:26:48","Ready","","Free Hold","No","2","4 B/R","2","13220","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","266.31","","","289.93","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","15342","","Commercial","","","","Jabal Ali First","Dubai"
"Villa","680.98","0.16","849.33","550.13","","","","","","","2026-04-09 14:35:17","Ready","","Free Hold","No","3","5 B/R","3","9200","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","336","","","296.46","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14302","0","Residential","","","","Jabal Ali First","Dubai"
"Villa","240.55","0.06","300.02","257.59","","","","","","","2026-04-09 14:26:42","Ready","","Free Hold","No","2","3 B/R","2","13052","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","673.74","0.16","840.3","453.49","","","","","","","2026-04-09 14:35:16","Ready","","Free Hold","No","2","5 B/R","3","9195","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","","","270.34","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14262","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","343.32","0.08","428.19","294.68","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","4 B/R","2","14489","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","404.22","0.09","504.15","294.66","","","","","","","2026-04-09 14:26:47","Ready","","Free Hold","No","2","4 B/R","2","13204","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","339.6","0.08","423.55","294.68","","","","","","","2026-04-09 14:26:52","Ready","","Free Hold","No","2","4 B/R","2","13324","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.13","","","","","","","2026-04-09 14:26:48","Ready","","Free Hold","No","2","3 B/R","2","13223","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","242.37","0.06","302.29","257.59","","","","","","","2026-04-09 14:33:20","Ready","","Free Hold","No","2","3 B/R","2","13919","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","644.92","0.15","804.35","453.49","","","","","","","2026-04-09 14:35:12","Ready","","Free Hold","No","2","5 B/R","3","9548","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","630","0.14","785.74","398.69","","","","","","","2026-04-09 14:35:17","Ready","","Free Hold","No","2","4 B/R","3","9236","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","252.77","0.06","315.26","277.15","","","","","","","2026-04-09 14:26:46","Ready","","Free Hold","No","2","4 B/R","2","13160","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","238","","","271.81","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14211","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","252","0.06","314.3","277.15","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","4 B/R","2","14483","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","240.63","0.06","300.12","257.79","","","","","","","2026-04-09 14:26:51","Ready","","Free Hold","No","2","3 B/R","2","13294","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","656.81","0.15","819.18","398.69","","","","","","","2026-04-09 14:35:15","Ready","","Free Hold","No","2","4 B/R","3","9230","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238.28","","","269.31","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14244","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","336","","","314.51","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14301","0","Residential","","","","Jabal Ali First","Dubai"
"Villa","336","0.08","419.06","294.68","","","","","","","2026-04-09 14:29:48","Ready","","Free Hold","No","2","4 B/R","2","14506","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","355.67","0.08","443.6","302.69","","","","","","","2026-04-09 14:33:20","Ready","","Free Hold","No","2","4 B/R","2","13914","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.78","","","","","","","2026-04-09 14:29:50","Ready","","Free Hold","No","2","3 B/R","2","14591","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
